25,0.01,0.32241,0.16228,0.4456,0.36119,0.062079,0.20921,0.31291,0.3762,0.11579,0.16481,0.55293,0.44437,0.30011,0.4069,0.18989,0.090563,0.21585,0.29574,0.33326,0.51256,0.35419,1,0.19747,0.28155,0.15772,0.060031,0.08047,0.40122,0.24326,0.30899,0.11802,0.61418,0.17236,1,0.42007
47,0.01,0.27352,0.14836,0.43444,0.30643,0.060956,0.19074,0.29729,0.45981,0.12847,0.16481,0.47428,0.44428,0.23859,0.19267,0.17929,0.088934,0.19736,0.2645,0.33326,0.51256,0.28324,0.51605,0.17883,0.22153,0.16028,0.058997,0.078679,0.24316,0.24326,0.30899,0.11407,0.61418,0.13331,0.60808,0.42007
65,0.01,0.26804,0.15655,0.4109,0.33616,0.059726,0.18423,0.28577,0.45949,0.12881,0.16481,0.47342,0.38968,0.23488,0.18452,0.17488,0.088934,0.17664,0.2645,0.35009,0.47231,0.26596,0.479,0.17983,0.217,0.15746,0.059104,0.078557,0.25141,0.2215,0.31703,0.11416,0.61324,0.13522,0.60761,0.42007
25,0.013103,0.32241,0.16228,0.4456,0.36119,0.062079,0.20921,0.31291,0.3762,0.11579,0.16481,0.55293,0.44437,0.30011,0.4069,0.18989,0.090563,0.21585,0.29574,0.33326,0.51256,0.35419,1,0.19747,0.28155,0.15772,0.060031,0.08047,0.40122,0.24326,0.30899,0.11802,0.61418,0.17236,1,0.42007
47,0.013103,0.27253,0.14836,0.42327,0.30692,0.061238,0.1835,0.28665,0.46032,0.12847,0.16481,0.47433,0.41614,0.2378,0.19281,0.18358,0.088934,0.18816,0.2645,0.33326,0.51256,0.27427,0.52136,0.1905,0.22705,0.15876,0.059206,0.078012,0.24495,0.24326,0.31172,0.11392,0.61418,0.14553,0.60768,0.42007
65,0.013103,0.26797,0.15246,0.41078,0.32639,0.059722,0.18645,0.28592,0.4597,0.12807,0.17281,0.47354,0.38971,0.2366,0.18816,0.16885,0.088934,0.17604,0.26529,0.35009,0.47383,0.26594,0.47789,0.17993,0.217,0.15777,0.059143,0.07791,0.24879,0.21395,0.32236,0.11327,0.61444,0.13508,0.61395,0.42007
25,0.016207,0.32241,0.16228,0.4456,0.36119,0.062079,0.20921,0.31291,0.3762,0.11579,0.16481,0.55293,0.44437,0.30011,0.4069,0.18989,0.090563,0.21585,0.29574,0.33326,0.51256,0.35419,1,0.19747,0.28155,0.15772,0.060031,0.08047,0.40122,0.24326,0.30899,0.11802,0.61418,0.17236,1,0.42007
47,0.016207,0.27215,0.14572,0.42419,0.3063,0.061405,0.18808,0.29729,0.45981,0.12787,0.16481,0.47428,0.41756,0.23874,0.17498,0.18486,0.088934,0.19114,0.2645,0.33326,0.51256,0.26139,0.52001,0.19069,0.23049,0.16028,0.059899,0.078155,0.24337,0.24326,0.3132,0.11436,0.61418,0.14449,0.6031,0.42007
65,0.016207,0.267,0.14635,0.4015,0.32651,0.062,0.18645,0.28592,0.4597,0.12807,0.17281,0.47354,0.39149,0.23659,0.18833,0.16874,0.088934,0.17676,0.26795,0.33326,0.47383,0.25788,0.47772,0.17954,0.22002,0.15777,0.05774,0.07791,0.2488,0.2138,0.32244,0.11299,0.61439,0.1344,0.61395,0.42007
25,0.01931,0.32241,0.16228,0.4456,0.36119,0.062079,0.20921,0.31291,0.3762,0.11579,0.16481,0.55293,0.44437,0.30011,0.4069,0.18989,0.090563,0.21585,0.29574,0.33326,0.51256,0.35419,1,0.19747,0.28155,0.15772,0.060031,0.08047,0.40122,0.24326,0.30899,0.11802,0.61418,0.17236,1,0.42007
47,0.01931,0.27215,0.14572,0.42419,0.3063,0.061405,0.18808,0.29729,0.45981,0.12787,0.16481,0.47428,0.41756,0.23874,0.17498,0.18486,0.088934,0.19114,0.2645,0.33326,0.51256,0.26139,0.52001,0.19069,0.23049,0.16028,0.059899,0.078155,0.24337,0.24326,0.3132,0.11436,0.61418,0.14449,0.6031,0.42007
65,0.01931,0.26676,0.1463,0.40103,0.32841,0.061401,0.18159,0.28675,0.45975,0.12815,0.17281,0.47357,0.38814,0.23726,0.18979,0.16843,0.088934,0.17641,0.26807,0.33326,0.47406,0.26256,0.47712,0.17922,0.22013,0.15857,0.057729,0.07795,0.24644,0.21384,0.32459,0.11282,0.60656,0.13433,0.61395,0.42007
25,0.022414,0.32241,0.16228,0.4456,0.36119,0.062079,0.20921,0.31291,0.3762,0.11579,0.16481,0.55293,0.44437,0.30011,0.4069,0.18989,0.090563,0.21585,0.29574,0.33326,0.51256,0.35419,1,0.19747,0.28155,0.15772,0.060031,0.08047,0.40122,0.24326,0.30899,0.11802,0.61418,0.17236,1,0.42007
47,0.022414,0.27328,0.14572,0.4197,0.32518,0.061899,0.18808,0.29729,0.45981,0.12787,0.16481,0.47428,0.41685,0.23981,0.17498,0.18486,0.088934,0.19894,0.2645,0.33326,0.51256,0.26139,0.51605,0.19241,0.23049,0.16028,0.059514,0.078679,0.24316,0.24015,0.30899,0.11436,0.61418,0.14577,0.62687,0.42007
65,0.022414,0.26772,0.1463,0.41299,0.32819,0.061462,0.18159,0.28679,0.45975,0.12814,0.17281,0.47357,0.38775,0.23727,0.1902,0.16777,0.088934,0.17883,0.26808,0.33326,0.47408,0.26254,0.49464,0.1788,0.22,0.1586,0.057806,0.077952,0.24597,0.21385,0.32418,0.11295,0.60929,0.13401,0.61395,0.42007
25,0.025517,0.32241,0.16228,0.4456,0.36119,0.062079,0.20921,0.31291,0.3762,0.11579,0.16481,0.55293,0.44437,0.30011,0.4069,0.18989,0.090563,0.21585,0.29574,0.33326,0.51256,0.35419,1,0.19747,0.28155,0.15772,0.060031,0.08047,0.40122,0.24326,0.30899,0.11802,0.61418,0.17236,1,0.42007
47,0.025517,0.27505,0.15967,0.42882,0.32518,0.061901,0.18808,0.29729,0.45981,0.12787,0.17281,0.47428,0.44413,0.23981,0.17498,0.17477,0.088934,0.20003,0.29574,0.33326,0.51256,0.26053,0.51605,0.19282,0.22289,0.16028,0.059528,0.078679,0.24316,0.23511,0.30899,0.10675,0.61418,0.14582,0.62687,0.42007
65,0.025517,0.26716,0.14636,0.41307,0.3255,0.061437,0.18162,0.28545,0.46825,0.12815,0.17281,0.47133,0.38767,0.23694,0.17863,0.16895,0.088934,0.17886,0.26744,0.33326,0.4637,0.26279,0.49466,0.17856,0.21952,0.15867,0.058206,0.07796,0.24585,0.21384,0.32425,0.11344,0.6093,0.13386,0.61395,0.42007
25,0.028621,0.3202,0.16228,0.51351,0.36119,0.062079,0.20921,0.31291,0.3762,0.11579,0.16481,0.55293,0.44437,0.18885,0.31076,0.25438,0.090563,0.21585,0.29574,0.33326,0.51256,0.35419,1,0.19747,0.28155,0.15772,0.060031,0.08047,0.40122,0.24326,0.30899,0.11802,0.61418,0.17236,1,0.42007
47,0.028621,0.27505,0.15967,0.42882,0.32518,0.061901,0.18808,0.29729,0.45981,0.12787,0.17281,0.47428,0.44413,0.23981,0.17498,0.17477,0.088934,0.20003,0.29574,0.33326,0.51256,0.26053,0.51605,0.19282,0.22289,0.16028,0.059528,0.078679,0.24316,0.23511,0.30899,0.10675,0.61418,0.14582,0.62687,0.42007
65,0.028621,0.26716,0.14636,0.41307,0.3255,0.061437,0.18162,0.28545,0.46825,0.12815,0.17281,0.47133,0.38767,0.23694,0.17863,0.16895,0.088934,0.17886,0.26744,0.33326,0.4637,0.26279,0.49466,0.17856,0.21952,0.15867,0.058206,0.07796,0.24585,0.21384,0.32425,0.11344,0.6093,0.13386,0.61395,0.42007
25,0.031724,0.32864,0.16228,0.51351,0.36119,0.062079,0.20921,0.31291,0.5176,0.11579,0.16481,0.49114,0.44437,0.30011,0.4069,0.25438,0.090563,0.21585,0.29574,0.33326,0.51256,0.35419,1,0.19747,0.28155,0.15772,0.060031,0.08047,0.40122,0.24326,0.30899,0.11802,0.61418,0.17236,1,0.42007
47,0.031724,0.27505,0.15967,0.42882,0.32518,0.061901,0.18808,0.29729,0.45981,0.12787,0.17281,0.47428,0.44413,0.23981,0.17498,0.17477,0.088934,0.20003,0.29574,0.33326,0.51256,0.26053,0.51605,0.19282,0.22289,0.16028,0.059528,0.078679,0.24316,0.23511,0.30899,0.10675,0.61418,0.14582,0.62687,0.42007
65,0.031724,0.26709,0.14631,0.40996,0.32548,0.061723,0.18161,0.28695,0.45976,0.12813,0.17281,0.47356,0.37942,0.23681,0.17875,0.16894,0.088934,0.17886,0.26811,0.33326,0.47415,0.26437,0.49465,0.17974,0.21934,0.15868,0.058221,0.07796,0.24583,0.21373,0.32426,0.11344,0.6093,0.13399,0.61395,0.42007
25,0.034828,0.32864,0.16228,0.51351,0.36119,0.062079,0.20921,0.31291,0.5176,0.11579,0.16481,0.49114,0.44437,0.30011,0.4069,0.25438,0.090563,0.21585,0.29574,0.33326,0.51256,0.35419,1,0.19747,0.28155,0.15772,0.060031,0.08047,0.40122,0.24326,0.30899,0.11802,0.61418,0.17236,1,0.42007
47,0.034828,0.27505,0.15967,0.42882,0.32518,0.061901,0.18808,0.29729,0.45981,0.12787,0.17281,0.47428,0.44413,0.23981,0.17498,0.17477,0.088934,0.20003,0.29574,0.33326,0.51256,0.26053,0.51605,0.19282,0.22289,0.16028,0.059528,0.078679,0.24316,0.23511,0.30899,0.10675,0.61418,0.14582,0.62687,0.42007
65,0.034828,0.26709,0.14631,0.40996,0.32548,0.061723,0.18161,0.28695,0.45976,0.12813,0.17281,0.47356,0.37942,0.23681,0.17875,0.16894,0.088934,0.17886,0.26811,0.33326,0.47415,0.26437,0.49465,0.17974,0.21934,0.15868,0.058221,0.07796,0.24583,0.21373,0.32426,0.11344,0.6093,0.13399,0.61395,0.42007
25,0.037931,0.32864,0.16228,0.51351,0.36119,0.062079,0.20921,0.31291,0.5176,0.11579,0.16481,0.49114,0.44437,0.30011,0.4069,0.25438,0.090563,0.21585,0.29574,0.33326,0.51256,0.35419,1,0.19747,0.28155,0.15772,0.060031,0.08047,0.40122,0.24326,0.30899,0.11802,0.61418,0.17236,1,0.42007
47,0.037931,0.27537,0.15967,0.42867,0.32518,0.062282,0.18808,0.29729,0.45981,0.12787,0.17281,0.47428,0.44413,0.23981,0.17498,0.17477,0.088934,0.20003,0.29574,0.33326,0.51256,0.26052,0.51605,0.1911,0.22576,0.16028,0.059571,0.078679,0.24316,0.23863,0.30899,0.10659,0.6203,0.14582,0.62687,0.42007
65,0.037931,0.26773,0.14636,0.40996,0.32575,0.061722,0.18165,0.2854,0.46823,0.12814,0.17281,0.47137,0.37942,0.23847,0.19064,0.16896,0.088934,0.17887,0.26743,0.33326,0.46363,0.26437,0.49464,0.17974,0.21932,0.15875,0.05822,0.077965,0.24571,0.21373,0.32432,0.11348,0.60932,0.13398,0.62831,0.42007
25,0.041034,0.32864,0.16228,0.51351,0.36119,0.062079,0.20921,0.31291,0.5176,0.11579,0.16481,0.49114,0.44437,0.30011,0.4069,0.25438,0.090563,0.21585,0.29574,0.33326,0.51256,0.35419,1,0.19747,0.28155,0.15772,0.060031,0.08047,0.40122,0.24326,0.30899,0.11802,0.61418,0.17236,1,0.42007
47,0.041034,0.27537,0.15967,0.42867,0.32518,0.062282,0.18808,0.29729,0.45981,0.12787,0.17281,0.47428,0.44413,0.23981,0.17498,0.17477,0.088934,0.20003,0.29574,0.33326,0.51256,0.26052,0.51605,0.1911,0.22576,0.16028,0.059571,0.078679,0.24316,0.23863,0.30899,0.10659,0.6203,0.14582,0.62687,0.42007
65,0.041034,0.26787,0.14631,0.40825,0.32574,0.061336,0.18163,0.28688,0.45976,0.12812,0.17281,0.4736,0.37934,0.23836,0.19069,0.16956,0.088934,0.17887,0.26811,0.33326,0.47415,0.2648,0.49463,0.17969,0.21934,0.15876,0.057979,0.077966,0.24569,0.21376,0.32433,0.11348,0.60933,0.13398,0.62821,0.42007
25,0.044138,0.33249,0.16228,0.51351,0.36119,0.062079,0.20921,0.31291,0.5176,0.11579,0.16481,0.49114,0.44437,0.30011,0.4069,0.25438,0.088934,0.20582,0.29574,0.33326,0.51256,0.35419,1,0.19747,0.28155,0.15772,0.060031,0.078679,0.39476,0.24326,0.30899,0.11802,0.61418,0.3233,1,0.42007
47,0.044138,0.27537,0.15967,0.42867,0.32518,0.062282,0.18808,0.29729,0.45981,0.12787,0.17281,0.47428,0.44413,0.23981,0.17498,0.17477,0.088934,0.20003,0.29574,0.33326,0.51256,0.26052,0.51605,0.1911,0.22576,0.16028,0.059571,0.078679,0.24316,0.23863,0.30899,0.10659,0.6203,0.14582,0.62687,0.42007
65,0.044138,0.2682,0.14637,0.40976,0.34928,0.061082,0.18167,0.28571,0.46827,0.1281,0.17281,0.47133,0.37936,0.23638,0.17629,0.17166,0.088934,0.17941,0.26753,0.33326,0.46392,0.26657,0.49447,0.17774,0.23285,0.15893,0.057218,0.077977,0.24538,0.21372,0.32457,0.11345,0.60988,0.13227,0.62256,0.42007
25,0.047241,0.33249,0.16228,0.51351,0.36119,0.062079,0.20921,0.31291,0.5176,0.11579,0.16481,0.49114,0.44437,0.30011,0.4069,0.25438,0.088934,0.20582,0.29574,0.33326,0.51256,0.35419,1,0.19747,0.28155,0.15772,0.060031,0.078679,0.39476,0.24326,0.30899,0.11802,0.61418,0.3233,1,0.42007
47,0.047241,0.27537,0.15967,0.42867,0.32518,0.062282,0.18808,0.29729,0.45981,0.12787,0.17281,0.47428,0.44413,0.23981,0.17498,0.17477,0.088934,0.20003,0.29574,0.33326,0.51256,0.26052,0.51605,0.1911,0.22576,0.16028,0.059571,0.078679,0.24316,0.23863,0.30899,0.10659,0.6203,0.14582,0.62687,0.42007
65,0.047241,0.2682,0.14637,0.40976,0.34928,0.061082,0.18167,0.28571,0.46827,0.1281,0.17281,0.47133,0.37936,0.23638,0.17629,0.17166,0.088934,0.17941,0.26753,0.33326,0.46392,0.26657,0.49447,0.17774,0.23285,0.15893,0.057218,0.077977,0.24538,0.21372,0.32457,0.11345,0.60988,0.13227,0.62256,0.42007
25,0.050345,0.33249,0.16228,0.51351,0.36119,0.062079,0.20921,0.31291,0.5176,0.11579,0.16481,0.49114,0.44437,0.30011,0.4069,0.25438,0.088934,0.20582,0.29574,0.33326,0.51256,0.35419,1,0.19747,0.28155,0.15772,0.060031,0.078679,0.39476,0.24326,0.30899,0.11802,0.61418,0.3233,1,0.42007
47,0.050345,0.27537,0.15967,0.42867,0.32518,0.062282,0.18808,0.29729,0.45981,0.12787,0.17281,0.47428,0.44413,0.23981,0.17498,0.17477,0.088934,0.20003,0.29574,0.33326,0.51256,0.26052,0.51605,0.1911,0.22576,0.16028,0.059571,0.078679,0.24316,0.23863,0.30899,0.10659,0.6203,0.14582,0.62687,0.42007
65,0.050345,0.26845,0.14632,0.41,0.34944,0.061092,0.18166,0.28725,0.45978,0.12809,0.17281,0.47358,0.37938,0.2362,0.17622,0.17086,0.088934,0.18124,0.26819,0.33326,0.4743,0.26661,0.49442,0.17785,0.23324,0.15893,0.057224,0.077978,0.24538,0.21372,0.32487,0.11399,0.60975,0.1323,0.62242,0.42007
25,0.053448,0.33249,0.16228,0.51351,0.36119,0.062079,0.20921,0.31291,0.5176,0.11579,0.16481,0.49114,0.44437,0.30011,0.4069,0.25438,0.088934,0.20582,0.29574,0.33326,0.51256,0.35419,1,0.19747,0.28155,0.15772,0.060031,0.078679,0.39476,0.24326,0.30899,0.11802,0.61418,0.3233,1,0.42007
47,0.053448,0.27537,0.15967,0.42867,0.32518,0.062282,0.18808,0.29729,0.45981,0.12787,0.17281,0.47428,0.44413,0.23981,0.17498,0.17477,0.088934,0.20003,0.29574,0.33326,0.51256,0.26052,0.51605,0.1911,0.22576,0.16028,0.059571,0.078679,0.24316,0.23863,0.30899,0.10659,0.6203,0.14582,0.62687,0.42007
65,0.053448,0.26834,0.14639,0.40984,0.3496,0.061093,0.18173,0.28794,0.46856,0.12806,0.17281,0.47139,0.37932,0.23824,0.17691,0.1705,0.088934,0.18277,0.26762,0.33326,0.46414,0.26669,0.49306,0.17763,0.22964,0.15918,0.05722,0.078679,0.24375,0.21372,0.30899,0.11339,0.62515,0.13384,0.62347,0.42007
