10,0.01,0.94616,0.97439,1,1,1,0.85339,1,1,1,1,1,1,1,0.98764,0.98623,1,1,1,0.96701,0.97281,0.97448,0.95817,1,1,1,1,1,1,1,1,0.11915,0.10418,0.97366,1
11,0.01,0.94616,0.97439,1,1,1,0.85339,1,1,1,1,1,1,1,0.98764,0.98623,1,1,0.99221,0.96701,0.97281,0.97448,0.95817,1,1,0.98618,1,1,1,1,1,0.11915,0.10418,0.97366,1
12,0.072069,0.94616,0.97439,1,1,1,0.86451,1,1,1,1,1,1,1,0.98764,0.98623,1,1,1,0.96701,1,1,0.9552,1,1,1,0.9785,1,1,1,1,0.11915,0.10418,0.96827,0.97935
13,0.056552,0.94616,0.97439,1,1,1,0.86451,1,1,1,1,1,1,1,0.98764,0.98623,1,1,1,0.96701,0.97281,0.97448,0.9552,1,1,1,0.9785,1,1,1,1,0.11915,0.10418,0.96827,0.97935
14,0.01,0.94616,0.97439,1,1,1,0.86451,1,1,1,1,1,1,1,0.98764,0.98623,1,1,0.99221,0.96701,0.97281,0.97448,0.9552,1,1,0.98618,0.9785,1,1,1,1,0.11915,0.10418,0.96827,0.97935
15,0.01,0.94615,0.97439,1,1,1,0.86148,1,1,1,1,1,1,1,0.98764,0.98623,1,1,0.99221,0.96701,0.97281,0.97448,0.955,1,1,0.98618,0.9785,1,1,1,1,0.11915,0.1037,0.96827,0.97935
18,0.096897,0.94615,0.97439,1,1,1,0.8501,1,1,1,1,1,1,1,0.98764,0.98623,0.97064,1,0.9776,0.96701,1,1,0.95128,1,1,0.98618,0.96002,1,1,1,1,0.11915,0.1037,0.96827,0.97935
19,0.1,0.94615,0.97439,1,1,1,0.85092,1,1,1,1,1,1,1,0.98764,0.98623,0.97064,1,0.97002,0.96701,1,1,0.94909,1,1,0.98618,0.96002,1,1,1,1,0.11915,0.1037,0.96827,0.97935
20,0.01931,0.94615,0.97439,1,1,1,0.8501,1,1,1,1,1,1,1,0.98764,0.98623,0.97064,1,0.97754,0.96701,0.97281,0.97448,0.95128,1,1,0.97797,0.95891,1,1,1,1,0.11915,0.1037,0.96827,0.97935
21,0.025517,0.94615,0.97439,1,1,1,0.85012,1,1,1,1,1,1,1,0.98764,0.98123,0.97064,1,0.97754,0.96701,0.97281,0.97448,0.94883,1,1,0.97797,0.95891,1,1,1,1,0.11915,0.1037,0.96827,0.97935
22,0.084483,0.94615,0.97439,1,1,1,0.85112,1,1,1,1,1,1,1,0.98764,0.98123,0.97064,1,0.96955,0.96701,0.97281,0.97448,0.94409,1,1,0.96895,0.96002,1,1,1,1,0.11915,0.1037,0.96827,0.97935
23,0.047241,0.94612,0.97439,1,1,1,0.85057,1,1,1,1,1,1,1,0.98764,0.98123,0.97064,1,0.9698,0.96049,0.97281,0.97448,0.9467,1,1,0.97791,0.95861,1,1,1,1,0.11915,0.10294,0.96827,0.97935
24,0.041034,0.94612,0.97439,1,1,1,0.85057,1,0.99536,1,1,1,1,1,0.98764,0.98123,0.97064,0.99486,0.9698,0.96049,0.97281,0.97448,0.9467,1,1,0.97791,0.95861,1,1,1,1,0.11915,0.10294,0.96827,0.97935
25,0.022414,0.94612,0.97439,1,1,1,0.85057,1,0.99536,0.99035,1,1,1,1,0.98764,0.98123,0.97064,0.99486,0.9698,0.96049,0.97281,0.96867,0.9467,1,1,0.97791,0.95861,1,1,1,1,0.11915,0.10294,0.96827,0.97935
26,0.041034,0.94612,0.97439,1,1,1,0.85057,1,0.99536,0.99035,1,1,1,1,0.98764,0.98123,0.97064,0.99486,0.9698,0.96049,0.96294,0.96867,0.94334,1,1,0.97791,0.95861,1,1,1,1,0.11915,0.10294,0.96827,0.97935
34,0.081379,0.94611,0.97439,1,1,1,0.845,1,0.99126,1,1,1,1,1,0.98764,0.98123,0.97064,0.98487,0.96893,0.95357,0.96294,0.97448,0.94208,1,1,0.96223,0.95724,1,1,1,0.99172,0.11915,0.10259,0.96827,0.96433
35,0.084483,0.94611,0.97439,1,1,1,0.84396,1,0.99126,1,1,1,1,1,0.98764,0.98123,0.97064,0.98487,0.96989,0.95357,0.96294,0.97448,0.94185,1,1,0.96167,0.95724,1,1,1,0.99172,0.11915,0.10259,0.96827,0.96383
36,0.062759,0.94611,0.97439,1,1,1,0.84389,1,0.97636,0.99035,0.99964,1,1,1,0.98764,0.98123,0.97064,0.99486,0.96893,0.96049,0.9569,0.95845,0.94135,1,1,0.96474,0.95724,1,1,1,0.99172,0.11915,0.10254,0.96827,0.96433
41,0.1,0.9461,0.97439,0.99552,1,1,0.84832,1,0.99126,0.98872,1,1,1,1,0.98764,0.98123,0.96833,0.97787,0.96809,0.95357,0.96294,0.97448,0.94124,1,1,0.96167,0.95724,1,1,1,0.99172,0.11915,0.10219,0.96827,0.96383
42,0.031724,0.9461,0.97439,0.99546,1,1,0.84329,1,0.97636,0.99035,0.99659,0.99929,1,0.98814,0.98764,0.98123,0.96833,0.99486,0.963,0.95545,0.9569,0.95845,0.94108,1,1,0.96497,0.95724,1,1,1,0.99172,0.11915,0.10214,0.9647,0.95812
45,0.056552,0.94607,0.97439,0.99546,1,1,0.84295,1,0.97591,0.98108,0.99659,0.99929,1,0.98814,0.98764,0.98123,0.97064,0.98868,0.96245,0.95543,0.95689,0.95831,0.93902,1,1,0.96481,0.95724,1,1,1,0.99172,0.11915,0.10121,0.9647,0.95771
53,0.084483,0.94607,0.97439,0.99552,1,1,0.85172,1,0.97485,0.98109,0.99964,0.99786,1,0.98813,0.98764,0.98123,0.96807,0.97703,0.96151,0.95009,0.95689,0.95453,0.93996,0.9899,1,0.96439,0.95724,1,1,0.99089,0.99172,0.11915,0.1011,0.96827,0.96371
54,0.084483,0.94607,0.97439,0.99552,1,1,0.85129,1,0.97485,0.98109,0.99964,0.99786,1,0.98813,0.98764,0.98123,0.96807,0.97703,0.96151,0.95009,0.95689,0.95453,0.93948,0.9899,1,0.96439,0.95559,1,1,0.99089,0.99172,0.11915,0.1011,0.96559,0.96371
